frame,width,height,batches,vertices,clears,snapshot,color_differences,depth_differences,mirror_us,snapshot_us
318,2736,4096,23,3984660,5,0,0,0,5.100,0.000
319,2736,4096,23,3984660,5,0,0,0,5.100,0.000
320,2736,4096,23,3984660,5,0,0,0,5.100,0.000
321,2736,4096,23,3984660,5,0,0,0,5.100,0.000
322,2736,4096,23,3984660,5,0,0,0,5.100,0.000
323,2736,4096,23,3984660,5,0,0,0,5.100,0.000
324,2736,4096,23,3984660,5,0,0,0,5.100,0.000
325,2736,4096,23,3984660,5,0,0,0,5.100,0.000
326,2736,4096,23,3984660,5,0,0,0,5.100,0.000
327,2736,4096,23,3984660,5,0,0,0,5.100,0.000
328,2736,4096,23,3984660,5,0,0,0,5.100,0.000
329,2736,4096,25,3996060,5,0,0,0,5.300,0.000
330,2736,4096,25,3996060,5,0,0,0,5.300,0.000
331,2736,4096,25,3996060,5,0,0,0,5.300,0.000
332,2736,4096,25,3996060,5,0,0,0,5.300,0.000
333,2736,4096,25,3996060,5,0,0,0,5.300,0.000
334,2736,4096,25,3996060,5,0,0,0,5.300,0.000
335,2736,4096,25,3996060,5,0,0,0,5.300,0.000
336,2736,4096,25,3996060,5,0,0,0,5.300,0.000
337,2736,4096,25,3996060,5,0,0,0,5.300,0.000
338,2736,4096,25,3996060,5,0,0,0,5.300,0.000
339,2736,4096,25,3996060,5,0,0,0,5.300,0.000
340,2736,4096,25,3996060,5,0,0,0,5.300,0.000
341,2736,4096,25,3996060,5,0,0,0,5.300,0.000
342,2736,4096,25,3996060,5,0,0,0,5.300,0.000
343,2736,4096,25,3996060,5,0,0,0,5.300,0.000
344,2736,4096,25,3996060,5,0,0,0,5.300,0.000
345,2736,4096,25,3996060,5,0,0,0,5.300,0.000
346,2736,4096,25,3996060,5,0,0,0,5.300,0.000
347,2736,4096,25,3996060,5,0,0,0,5.300,0.000
348,2736,4096,25,3996060,5,0,0,0,5.300,0.000
349,2736,4096,27,4007508,5,0,0,0,5.500,0.000
350,2736,4096,27,4007508,5,0,0,0,5.500,0.000
