run,frame,generation,stage_us
written5072-on3,4570,1054,19.800
written5072-on3,4571,1055,17.800
written5072-on3,4572,1056,29.700
written5072-on3,4573,1057,18.000
written5072-on3,4574,1058,18.000
written5072-on3,4575,1059,18.100
written5072-on3,4576,1060,18.400
written5072-on3,4577,1061,18.800
written5072-on3,4578,1062,19.400
written5072-on3,4579,1063,19.400
written5072-on3,4580,1064,22.600
written5072-on3,4581,1065,20.100
written5072-on3,4582,1066,19.700
written5072-on3,4583,1067,21.600
written5072-on3,4584,1068,21.800
written5072-on3,4585,1069,20.300
written5072-on3,4586,1070,21.000
written5072-on3,4587,1071,19.500
written5072-on3,4588,1072,18.500
written5072-on3,4589,1073,19.300
written5072-on3,4590,1074,19.200
written5072-on3,4591,1075,27.600
written5072-on3,4592,1076,18.400
written5072-on3,4593,1077,17.200
written5072-on3,4594,1078,19.800
written5072-on3,4595,1079,19.600
written5072-on3,4596,1080,19.600
written5072-on3,4597,1081,19.300
written5072-on3,4598,1082,19.000
written5072-on3,4599,1083,20.600
written5072-on3,4600,1084,18.700
written5072-on3,4601,1085,18.800
written5072-on3,4602,1086,18.700
written5072-on3,4603,1087,19.700
written5072-on3,4604,1088,18.500
written5072-on3,4605,1089,21.800
written5072-on3,4606,1090,20.900
written5072-on3,4607,1091,19.100
written5072-on3,4608,1092,18.300
written5072-on3,4609,1093,19.200
written5072-on3,4610,1094,19.500
written5072-on3,4611,1095,19.100
written5072-on3,4612,1096,20.800
written5072-on3,4613,1097,19.800
written5072-on3,4614,1098,19.100
written5072-on3,4615,1099,20.900
written5072-on3,4616,1100,18.300
written5072-on3,4617,1101,20.600
written5072-on3,4618,1102,19.800
written5072-on3,4619,1103,22.100
written5072-on3,4620,1104,22.100
written5072-on3,4621,1105,19.600
written5072-on3,4622,1106,20.000
written5072-on3,4623,1107,19.500
written5072-on3,4624,1108,20.800
written5072-on3,4625,1109,19.200
written5072-on3,4626,1110,18.600
written5072-on3,4627,1111,18.900
written5072-on3,4628,1112,18.200
written5072-on3,4629,1113,19.100
written5072-on3,4630,1114,19.700
written5072-on3,4631,1115,18.000
written5072-on3,4632,1116,18.400
written5072-on3,4633,1117,17.900
written5072-on3,4634,1118,18.100
written5072-on3,4635,1119,18.800
written5072-on3,4636,1120,18.400
written5072-on3,4637,1121,20.200
written5072-on3,4638,1122,17.800
written5072-on3,4639,1123,17.500
written5072-on3,4640,1124,17.800
written5072-on3,4641,1125,17.400
written5072-on3,4642,1126,16.700
written5072-on3,4643,1127,16.800
written5072-on3,4644,1128,18.300
written5072-on3,4645,1129,16.600
written5072-on3,4646,1130,16.500
written5072-on3,4647,1131,17.200
written5072-on3,4648,1132,18.400
written5072-on3,4649,1133,17.800
written5072-on3,4650,1134,17.100
written5072-on3,4651,1135,16.600
written5072-on3,4652,1136,17.600
written5072-on3,4653,1137,18.300
written5072-on3,4654,1138,17.200
written5072-on3,4655,1139,17.100
written5072-on3,4656,1140,17.600
written5072-on3,4657,1141,17.900
written5072-on3,4658,1142,18.600
written5072-on3,4659,1143,19.200
written5072-on3,4660,1144,19.600
written5072-on3,4661,1145,20.400
written5072-on3,4662,1146,21.500
written5072-on3,4663,1147,20.800
written5072-on3,4664,1148,18.700
written5072-on3,4665,1149,19.600
written5072-on3,4666,1150,20.200
written5072-on3,4667,1151,23.000
written5072-on3,4668,1152,22.700
written5072-on3,4669,1153,23.200
written5072-on3,4670,1154,23.900
written5072-on3,4671,1155,23.400
written5072-on3,4672,1156,20.500
written5072-on3,4673,1157,19.700
written5072-on3,4674,1158,20.000
written5072-on3,4675,1159,21.300
written5072-on3,4676,1160,24.300
written5072-on3,4677,1161,23.600
written5072-on3,4678,1162,23.000
written5072-on3,4679,1163,22.000
written5072-on3,4680,1164,22.300
written5072-on3,4681,1165,21.100
written5072-on3,4682,1166,22.700
written5072-on3,4683,1167,26.500
written5072-on3,4684,1168,23.000
written5072-on3,4685,1169,25.300
written5072-on3,4686,1170,21.900
written5072-on3,4687,1171,24.100
written5072-on3,4688,1172,24.500
written5072-on3,4689,1173,23.900
written5072-on3,4690,1174,23.100
written5072-on3,4691,1175,23.000
written5072-on3,4692,1176,23.500
written5072-on3,4693,1177,22.600
written5072-on3,4694,1178,22.500
written5072-on3,4695,1179,23.500
written5072-on3,4696,1180,23.000
written5072-on3,4697,1181,24.400
written5072-on3,4698,1182,26.600
written5072-on3,4699,1183,26.700
written5072-on3,4700,1184,25.000
written5072-on3,4701,1185,25.300
written5072-on3,4702,1186,25.800
written5072-on3,4703,1187,28.700
written5072-on3,4704,1188,27.600
written5072-on3,4705,1189,26.600
written5072-on3,4706,1190,26.600
written5072-on3,4707,1191,33.300
written5072-on3,4708,1192,26.600
written5072-on3,4709,1193,27.100
written5072-on3,4710,1194,25.800
written5072-on3,4711,1195,25.600
written5072-on3,4712,1196,26.700
written5072-on3,4713,1197,28.300
written5072-on3,4714,1198,27.600
written5072-on3,4715,1199,24.900
written5072-on3,4716,1200,26.500
written5072-on3,4717,1201,26.500
written5072-on3,4718,1202,28.000
written5072-on3,4719,1203,33.600
written5072-on3,4720,1204,29.900
written5072-on3,4721,1205,29.200
written5072-on3,4722,1206,31.200
written5072-on3,4723,1207,30.000
written5072-on3,4724,1208,26.400
written5072-on3,4725,1209,33.900
written5072-on3,4726,1210,26.600
written5072-on3,4727,1211,26.400
written5072-on3,4728,1212,31.500
written5072-on3,4729,1213,25.900
written5072-on3,4730,1214,28.900
written5072-on3,4731,1215,26.500
written5072-on3,4732,1216,28.100
written5072-on3,4733,1217,26.000
written5072-on3,4734,1218,29.100
written5072-on3,4735,1219,27.100
written5072-on3,4736,1220,27.500
written5072-on3,4737,1221,26.300
written5072-on3,4738,1222,24.900
written5072-on3,4739,1223,26.800
written5072-on3,4740,1224,28.100
written5072-on3,4741,1225,25.900
written5072-on3,4742,1226,27.600
written5072-on3,4743,1227,24.800
written5072-on3,4744,1228,27.600
written5072-on3,4745,1229,28.900
written5072-on3,4746,1230,26.800
written5072-on3,4747,1231,25.600
written5072-on3,4748,1232,26.300
written5072-on3,4749,1233,28.200
written5072-on3,4750,1234,25.000
written5072-on3,4751,1235,25.400
written5072-on3,4752,1236,26.600
written5072-on3,4753,1237,24.100
written5072-on3,4754,1238,36.900
written5072-on3,4755,1239,25.400
written5072-on3,4756,1240,27.500
written5072-on3,4757,1241,25.800
written5072-on3,4758,1242,26.900
written5072-on3,4759,1243,25.200
written5072-on3,4760,1244,25.600
written5072-on3,4761,1245,27.600
written5072-on3,4762,1246,26.100
written5072-on3,4763,1247,24.900
written5072-on3,4764,1248,27.900
written5072-on3,4765,1249,25.900
written5072-on3,4766,1250,26.600
written5072-on3,4767,1251,29.100
written5072-on3,4768,1252,26.300
written5072-on3,4769,1253,26.000
written5072-on3,4770,1254,28.400
written5072-on3,4771,1255,30.900
written5072-on3,4772,1256,28.100
written5072-on3,4773,1257,29.500
written5072-on3,4774,1258,28.400
written5072-on3,4775,1259,24.500
written5072-on3,4776,1260,27.700
written5072-on3,4777,1261,25.400
written5072-on3,4778,1262,28.000
written5072-on3,4779,1263,23.900
written5072-on3,4781,1264,27.900
written5072-on3,4783,1265,23.900
written5072-on3,4784,1266,24.900
written5072-on3,4785,1267,24.800
written5072-on3,4786,1268,32.200
written5072-on3,4787,1269,29.300
written5072-on3,4788,1270,24.400
written5072-on3,4789,1271,23.100
written5072-on3,4790,1272,24.100
written5072-on3,4791,1273,29.300
written5072-on3,4792,1274,26.600
written5072-on3,4793,1275,25.700
written5072-on3,4794,1276,23.800
written5072-on3,4795,1277,25.900
written5072-on3,4796,1278,26.600
written5072-on3,4797,1279,26.200
written5072-on3,4798,1280,24.200
written5072-on3,4799,1281,26.000
written5072-on3,4800,1282,23.600
written5072-on3,4801,1283,24.600
written5072-on3,4802,1284,23.000
written5072-on3,4803,1285,22.800
written5072-on3,4804,1286,22.900
written5072-on3,4805,1287,23.900
written5072-on3,4806,1288,22.900
written5072-on3,4807,1289,23.300
written5072-on3,4808,1290,24.100
written5072-on3,4809,1291,24.900
written5072-on3,4810,1292,22.700
written5072-on3,4811,1293,23.100
written5072-on3,4812,1294,33.100
written5072-on3,4813,1295,24.300
written5072-on3,4814,1296,23.000
written5072-on3,4815,1297,27.700
written5072-on3,4816,1298,24.100
written5072-on3,4817,1299,23.900
written5072-on3,4818,1300,21.800
written5072-on3,4819,1301,24.900
written5072-on3,4820,1302,21.600
written5072-on3,4821,1303,21.900
written5072-on3,4822,1304,21.400
written5072-on3,4823,1305,22.200
written5072-on3,4824,1306,21.700
written5072-on3,4825,1307,24.900
written5072-on3,4826,1308,21.900
written5072-on3,4827,1309,23.100
written5072-on3,4828,1310,22.200
written5072-on3,4829,1311,22.900
written5072-on3,4830,1312,21.400
written5072-on3,4831,1313,22.000
written5072-on3,4832,1314,21.800
written5072-on3,4833,1315,23.700
written5072-on3,4834,1316,22.400
written5072-on3,4835,1317,23.200
written5072-on3,4836,1318,22.400
written5072-on3,4837,1319,24.000
written5072-on3,4838,1320,23.900
written5072-on3,4839,1321,22.100
written5072-on3,4840,1322,20.700
written5072-on3,4841,1323,24.300
written5072-on3,4842,1324,22.100
written5072-on3,4843,1325,22.600
written5072-on3,4844,1326,23.100
written5072-on3,4845,1327,23.000
written5072-on3,4846,1328,20.500
written5072-on3,4847,1329,19.700
written5072-on3,4848,1330,25.000
written5072-on3,4849,1331,23.100
written5072-on3,4850,1332,22.300
written5072-on3,4851,1333,23.300
written5072-on3,4852,1334,19.500
written5072-on3,4853,1335,19.600
written5072-on3,4854,1336,18.500
written5072-on3,4855,1337,21.700
written5072-on3,4856,1338,22.100
written5072-on3,4857,1339,20.900
written5072-on3,4858,1340,21.200
written5072-on3,4859,1341,25.200
written5072-on3,4860,1342,21.400
written5072-on3,4861,1343,19.600
written5072-on3,4862,1344,21.100
written5072-on3,4863,1345,21.300
written5072-on3,4864,1346,19.900
written5072-on3,4865,1347,19.600
written5072-on3,4866,1348,19.300
written5072-on3,4867,1349,22.600
written5072-on3,4868,1350,26.000
written5072-on3,4869,1351,21.200
written5072-on3,4870,1352,21.800
written5072-on3,4871,1353,19.700
written5072-on3,4872,1354,19.800
written5072-on3,4873,1355,19.700
written5072-on3,4874,1356,19.400
written5072-on3,4876,1357,20.200
written5072-on3,4877,1358,21.000
written5072-on3,4878,1359,19.700
written5072-on3,4879,1360,20.100
written5072-on3,4880,1361,23.300
written5072-on3,4881,1362,21.700
written5072-on3,4882,1363,21.300
written5072-on3,4883,1364,20.300
written5072-on3,4884,1365,20.900
written5072-on3,4885,1366,23.500
written5072-on3,4886,1367,19.600
written5072-on3,4887,1368,24.800
written5072-on3,4888,1369,19.500
written5072-on3,4889,1370,20.100
written5072-on3,4890,1371,21.300
written5072-on3,4891,1372,24.600
written5072-on3,4892,1373,21.800
written5072-on3,4893,1374,21.600
written5072-on3,4894,1375,21.300
written5072-on3,4895,1376,21.700
written5072-on3,4896,1377,21.500
written5072-on3,4897,1378,22.400
written5072-on3,4898,1379,19.800
written5072-on3,4899,1380,19.800
written5072-on3,4900,1381,20.100
written5072-on3,4901,1382,21.300
written5072-on3,4902,1383,24.800
written5072-on3,4903,1384,31.900
written5072-on3,4904,1385,19.800
written5072-on3,4905,1386,20.000
written5072-on3,4906,1387,20.200
written5072-on3,4907,1388,19.900
written5072-on3,4908,1389,19.700
written5072-on3,4909,1390,21.400
written5072-on3,4910,1391,20.500
written5072-on3,4911,1392,21.600
written5072-on3,4912,1393,21.100
written5072-on3,4913,1394,19.600
written5072-on3,4914,1395,19.100
written5072-on3,4915,1396,20.600
written5072-on3,4916,1397,19.800
written5072-on3,4917,1398,19.700
written5072-on3,4918,1399,20.700
written5072-on3,4919,1400,19.600
written5072-on3,4920,1401,19.700
written5072-on3,4921,1402,23.100
written5072-on3,4922,1403,21.200
written5072-on3,4923,1404,20.600
written5072-on3,4924,1405,20.600
written5072-on3,4925,1406,29.000
written5072-on3,4926,1407,22.300
written5072-on3,4927,1408,22.300
written5072-on3,4928,1409,20.800
written5072-on3,4929,1410,21.200
written5072-on3,4930,1411,19.900
written5072-on3,4931,1412,20.400
written5072-on3,4932,1413,20.900
written5072-on3,4933,1414,19.400
written5072-on3,4934,1415,21.600
written5072-on3,4935,1416,20.300
written5072-on3,4936,1417,23.500
written5072-on3,4937,1418,21.100
written5072-on3,4938,1419,20.300
written5072-on3,4939,1420,21.600
written5072-on3,4940,1421,21.000
written5072-on3,4941,1422,22.100
written5072-on3,4942,1423,21.100
written5072-on3,4943,1424,22.700
written5072-on3,4944,1425,20.500
written5072-on3,4945,1426,19.700
written5072-on3,4946,1427,20.000
written5072-on3,4947,1428,23.200
written5072-on3,4948,1429,21.800
written5072-on3,4949,1430,21.900
written5072-on3,4950,1431,20.300
written5072-on3,4951,1432,22.700
written5072-on3,4952,1433,22.400
written5072-on3,4953,1434,22.300
written5072-on3,4954,1435,22.400
written5072-on3,4955,1436,21.900
written5072-on3,4956,1437,24.700
written5072-on3,4957,1438,21.100
written5072-on3,4958,1439,19.400
written5072-on3,4959,1440,21.000
written5072-on3,4960,1441,19.700
written5072-on3,4961,1442,20.300
written5072-on3,4962,1443,20.600
written5072-on3,4963,1444,23.100
written5072-on3,4964,1445,21.000
written5072-on3,4965,1446,21.000
written5072-on3,4966,1447,21.700
written5072-on3,4967,1448,20.300
written5072-on3,4968,1449,19.500
written5072-on3,4969,1450,25.600
written5072-on3,4970,1451,21.600
written5072-on3,4971,1452,67.100
written5072-on3,4972,1453,21.600
written5072-on3,4973,1454,21.100
written5072-on3,4974,1455,22.500
written5072-on3,4975,1456,20.100
written5072-on3,4976,1457,20.600
written5072-on3,4977,1458,21.700
written5072-on3,4978,1459,20.000
written5072-on3,4979,1460,21.000
written5072-on3,4980,1461,20.000
written5072-on3,4981,1462,19.800
written5072-on3,4982,1463,19.300
written5072-on3,4983,1464,18.600
written5072-on3,4984,1465,21.400
written5072-on3,4985,1466,21.500
written5072-on3,4986,1467,19.800
written5072-on3,4987,1468,18.700
written5072-on3,4988,1469,19.400
written5072-on3,4989,1470,19.800
written5072-on3,4990,1471,18.900
written5072-on3,4991,1472,20.100
written5072-on3,4992,1473,20.200
written5072-on3,4993,1474,20.000
written5072-on3,4994,1475,20.700
written5072-on3,4995,1476,19.300
written5072-on3,4996,1477,19.300
written5072-on3,4997,1478,21.400
written5072-on3,4998,1479,20.000
written5072-on3,4999,1480,19.400
written5072-on3,5000,1481,18.700
written5072-on3,5001,1482,21.000
written5072-on3,5002,1483,19.300
written5072-on3,5003,1484,18.400
written5072-on3,5004,1485,19.200
written5072-on3,5005,1486,19.300
written5072-on3,5006,1487,20.200
written5072-on3,5007,1488,22.100
written5072-on3,5008,1489,19.800
written5072-on3,5009,1490,20.300
written5072-on3,5010,1491,18.400
written5072-on3,5011,1492,18.200
written5072-on3,5012,1493,19.300
written5072-on3,5013,1494,18.700
written5072-on3,5014,1495,20.400
written5072-on3,5015,1496,19.400
written5072-on3,5016,1497,19.400
written5072-on3,5017,1498,21.400
written5072-on3,5018,1499,21.000
written5072-on3,5019,1500,22.300
written5072-on3,5020,1501,18.900
written5072-on3,5021,1502,19.200
written5072-on3,5022,1503,20.400
written5072-on3,5023,1504,19.800
written5072-on3,5024,1505,19.500
written5072-on3,5025,1506,19.300
written5072-on3,5026,1507,19.300
written5072-on3,5027,1508,19.000
written5072-on3,5028,1509,18.800
written5072-on3,5030,1510,19.900
written5072-on3,5032,1511,24.300
written5072-on3,5033,1512,18.600
written5072-on3,5034,1513,20.100
written5072-on3,5035,1514,18.300
written5072-on3,5036,1515,26.100
written5072-on3,5037,1516,20.500
written5072-on3,5038,1517,19.900
written5072-on3,5039,1518,19.800
written5072-on3,5040,1519,18.700
written5072-on3,5041,1520,20.300
written5072-on3,5042,1521,21.500
written5072-on3,5043,1522,20.100
written5072-on3,5044,1523,20.800
written5072-on3,5045,1524,27.600
written5072-on3,5046,1525,21.500
written5072-on3,5047,1526,23.900
written5072-on3,5048,1527,20.400
written5072-on3,5049,1528,23.000
written5072-on3,5050,1529,19.600
written5072-on3,5051,1530,23.800
written5072-on3,5052,1531,17.400
written5072-on3,5053,1532,21.200
written5072-on3,5054,1533,17.600
written5072-on3,5055,1534,21.700
written5072-on3,5056,1535,21.100
written5072-on3,5057,1536,22.400
written5072-on3,5058,1537,18.600
written5072-on3,5059,1538,22.800
written5072-on3,5060,1539,18.900
written5072-on3,5061,1540,24.200
written5072-on3,5062,1541,20.300
written5072-on3,5063,1542,23.200
written5072-on3,5064,1543,20.600
written5072-on3,5065,1544,32.300
written5072-on3,5066,1545,27.600
written5072-on3,5067,1546,33.900
written5072-on3,5068,1547,25.600
written5072-on3,5069,1548,23.700
written5072-on3,5070,1549,26.200
written5072-on3,5071,1550,29.000
written5072-on3,5072,1551,30.100
written5072-on3,5073,1552,28.300
written5072-on3,5074,1553,27.800
written5072-on3,5075,1554,29.500
written5072-on3,5076,1555,25.000
written5072-on3,5077,1556,25.600
written5072-on3,5078,1557,26.400
written5072-on3,5079,1558,25.600
written5072-on3,5080,1559,28.300
written5072-on3,5081,1560,25.500
written5072-on3,5082,1561,28.800
written5072-on3,5083,1562,24.900
written5072-on3,5084,1563,21.800
written5072-on3,5085,1564,23.000
written5072-on3,5086,1565,22.800
written5072-on3,5087,1566,23.800
written5072-on3,5088,1567,27.600
written5072-on3,5089,1568,24.300
written5072-on3,5090,1569,25.300
written5072-on3,5091,1570,26.700
written5072-on3,5092,1571,29.900
written5072-on3,5093,1572,25.800
written5072-on3,5094,1573,27.300
written5072-on3,5095,1574,26.900
written5072-on3,5096,1575,41.600
written5072-on3,5097,1576,31.500
written5072-on3,5098,1577,26.900
written5072-on3,5099,1578,28.700
written5072-on3,5100,1579,28.100
written5072-on3,5101,1580,29.500
written5072-on3,5102,1581,27.800
written5072-on3,5103,1582,29.600
written5072-on3,5104,1583,36.400
written5072-on3,5105,1584,32.700
written5072-on3,5106,1585,31.500
written5072-on3,5107,1586,32.400
written5072-on3,5108,1587,37.900
written5072-on3,5109,1588,32.400
written5072-on3,5110,1589,31.700
written5072-on3,5111,1590,28.600
written5072-on3,5112,1591,30.200
written5072-on3,5113,1592,30.500
written5072-on3,5114,1593,29.400
written5072-on3,5115,1594,36.200
written5072-on3,5116,1595,30.400
written5072-on3,5117,1596,31.500
written5072-on3,5118,1597,29.300
written5072-on3,5119,1598,30.300
written5072-on3,5120,1599,30.300
written5072-on3,5121,1600,36.300
written5072-on3,5122,1601,34.000
written5072-on3,5123,1602,31.100
written5072-on3,5124,1603,30.500
written5072-on3,5125,1604,32.600
written5072-on3,5126,1605,31.400
written5072-on3,5127,1606,31.000
written5072-on3,5128,1607,33.200
written5072-on3,5129,1608,31.000
written5072-on3,5130,1609,32.500
written5072-on3,5131,1610,32.800
written5072-on3,5132,1611,34.400
written5072-on3,5133,1612,36.000
written5072-on3,5134,1613,30.200
written5072-on3,5135,1614,36.300
written5072-on3,5136,1615,30.500
written5072-on3,5137,1616,29.200
written5072-on3,5138,1617,29.100
written5072-on3,5139,1618,31.600
written5072-on3,5140,1619,29.000
written5072-on3,5141,1620,30.600
written5072-on3,5142,1621,28.200
written5072-on3,5143,1622,31.400
written5072-on3,5144,1623,31.600
written5072-on3,5145,1624,30.200
written5072-on3,5146,1625,29.400
written5072-on3,5147,1626,33.500
written5072-on3,5148,1627,34.700
written5072-on3,5149,1628,29.000
written5072-on3,5150,1629,29.100
written5072-on3,5151,1630,28.500
written5072-on3,5152,1631,32.300
written5072-on3,5153,1632,30.200
written5072-on3,5154,1633,29.200
written5072-on3,5155,1634,28.700
written5072-on3,5156,1635,35.000
written5072-on3,5157,1636,31.100
written5072-on3,5158,1637,66.200
written5072-on3,5159,1638,31.000
written5072-on3,5160,1639,29.800
written5072-on3,5161,1640,35.000
written5072-on3,5162,1641,29.600
written5072-on3,5163,1642,30.900
written5072-on3,5164,1643,28.600
written5072-on3,5165,1644,36.200
written5072-on3,5166,1645,30.000
written5072-on3,5167,1646,29.700
written5072-on3,5168,1647,28.400
written5072-on3,5169,1648,27.700
written5072-on3,5170,1649,31.400
written5072-on3,5171,1650,30.200
written5072-on3,5172,1651,28.100
written5072-on3,5173,1652,29.100
written5072-on3,5174,1653,31.400
written5072-on3,5175,1654,32.900
written5072-on3,5176,1655,29.900
written5072-on3,5177,1656,29.700
written5072-on3,5178,1657,28.200
written5072-on3,5179,1658,28.000
written5072-on3,5180,1659,32.000
written5072-on3,5181,1660,33.700
written5072-on3,5182,1661,45.500
written5072-on3,5183,1662,27.700
written5072-on3,5184,1663,32.100
written5072-on3,5185,1664,26.700
written5072-on3,5186,1665,30.500
written5072-on3,5187,1666,29.300
written5072-on3,5188,1667,32.500
written5072-on3,5189,1668,29.400
written5072-on3,5190,1669,29.100
written5072-on3,5191,1670,27.600
written5072-on3,5192,1671,36.400
written5072-on3,5193,1672,26.200
written5072-on3,5194,1673,31.300
written5072-on3,5195,1674,28.100
written5072-on3,5197,1675,40.800
written5072-on3,5198,1676,27.300
written5072-on3,5199,1677,28.000
written5072-on3,5200,1678,32.400
written5072-on3,5201,1679,28.300
written5072-on3,5202,1680,29.200
written5072-on3,5203,1681,33.500
written5072-on3,5204,1682,30.800
written5072-on3,5205,1683,28.200
written5072-on3,5206,1684,27.400
written5072-on3,5207,1685,32.000
written5072-on3,5208,1686,34.700
written5072-on3,5209,1687,33.800
written5072-on3,5210,1688,28.800
written5072-on3,5211,1689,29.700
written5072-on3,5212,1690,28.600
written5072-on3,5213,1691,39.100
written5072-on3,5214,1692,28.400
written5072-on3,5215,1693,29.600
written5072-on3,5216,1694,33.600
written5072-on3,5217,1695,30.200
written5072-on3,5218,1696,29.200
written5072-on3,5219,1697,29.400
written5072-on3,5220,1698,31.300
written5072-on3,5221,1699,30.900
written5072-on3,5222,1700,30.100
written5072-on3,5223,1701,30.400
written5072-on3,5224,1702,36.200
written5072-on3,5225,1703,34.500
written5072-on3,5226,1704,30.500
written5072-on3,5227,1705,28.700
written5072-on3,5228,1706,30.900
written5072-on3,5229,1707,34.100
written5072-on3,5230,1708,28.300
written5072-on3,5231,1709,35.100
written5072-on3,5232,1710,30.200
written5072-on3,5233,1711,27.900
written5072-on3,5234,1712,29.100
written5072-on3,5235,1713,33.300
written5072-on3,5236,1714,29.400
written5072-on3,5237,1715,27.800
written5072-on3,5238,1716,28.100
written5072-on3,5239,1717,32.300
written5072-on3,5240,1718,27.600
written5072-on3,5241,1719,28.700
written5072-on3,5242,1720,33.900
written5072-on3,5244,1721,27.800
written5072-on3,5246,1722,31.600
written5072-on3,5247,1723,28.000
written5072-on3,5248,1724,30.900
written5072-on3,5249,1725,30.200
written5072-on3,5250,1726,26.400
written5072-on3,5251,1727,29.900
written5072-on3,5252,1728,26.400
written5072-on3,5253,1729,27.200
written5072-on3,5254,1730,34.100
written5072-on3,5255,1731,29.500
written5072-on3,5256,1732,26.600
written5072-on3,5257,1733,28.400
written5072-on3,5258,1734,30.400
written5072-on3,5259,1735,27.000
written5072-on3,5260,1736,29.100
written5072-on3,5261,1737,28.000
written5072-on3,5262,1738,26.700
written5072-on3,5263,1739,27.300
written5072-on3,5264,1740,26.500
written5072-on3,5265,1741,26.000
written5072-on3,5266,1742,26.600
written5072-on3,5267,1743,28.100
written5072-on3,5268,1744,27.700
written5072-on3,5269,1745,27.500
written5072-on3,5270,1746,26.200
written5072-on3,5271,1747,27.900
written5072-on3,5272,1748,27.000
written5072-on3,5273,1749,26.600
written5072-on3,5274,1750,26.900
written5072-on3,5275,1751,27.900
written5072-on3,5276,1752,35.400
written5072-on3,5277,1753,27.200
written5072-on3,5278,1754,27.400
written5072-on3,5279,1755,27.900
written5072-on3,5280,1756,34.500
written5072-on3,5281,1757,25.900
written5072-on3,5282,1758,28.900
written5072-on3,5283,1759,31.400
written5072-on3,5284,1760,29.000
written5072-on3,5285,1761,28.400
written5072-on3,5286,1762,28.800
written5072-on3,5287,1763,27.300
written5072-on3,5288,1764,26.500
written5072-on3,5289,1765,27.100
written5072-on3,5290,1766,25.700
written5072-on3,5291,1767,28.700
written5072-on3,5292,1768,26.100
written5072-on3,5293,1769,24.900
written5072-on3,5294,1770,39.500
written5072-on3,5295,1771,25.900
written5072-on3,5296,1772,25.900
written5072-on3,5297,1773,28.400
written5072-on3,5298,1774,25.100
written5072-on3,5299,1775,26.800
written5072-on3,5300,1776,26.200
written5072-on3,5301,1777,25.600
written5072-on3,5302,1778,25.400
written5072-on3,5303,1779,25.000
written5072-on3,5304,1780,33.200
written5072-on3,5305,1781,24.300
written5072-on3,5306,1782,25.400
written5072-on3,5307,1783,25.000
written5072-on3,5308,1784,30.100
written5072-on3,5309,1785,31.500
written5072-on3,5310,1786,25.600
written5072-on3,5311,1787,24.700
written5072-on3,5312,1788,23.700
written5072-on3,5313,1789,24.900
written5072-on3,5314,1790,26.900
written5072-on3,5315,1791,25.600
written5072-on3,5316,1792,25.000
written5072-on3,5317,1793,24.700
written5072-on3,5318,1794,23.900
written5072-on3,5319,1795,31.000
written5072-on3,5320,1796,30.700
written5072-on3,5321,1797,23.500
written5072-on3,5322,1798,23.800
written5072-on3,5323,1799,27.400
written5072-on3,5324,1800,23.600
written5072-on3,5325,1801,25.000
written5072-on3,5326,1802,25.200
written5072-on3,5327,1803,24.900
written5072-on3,5328,1804,23.900
written5072-on3,5329,1805,23.900
written5072-on3,5330,1806,26.700
written5072-on3,5331,1807,23.800
written5072-on3,5332,1808,24.200
written5072-on3,5333,1809,24.700
written5072-on3,5334,1810,24.200
written5072-on3,5335,1811,24.500
written5072-on3,5336,1812,25.100
written5072-on3,5337,1813,21.100
written5072-on3,5338,1814,21.100
written5072-on3,5339,1815,26.200
written5072-on3,5340,1816,20.900
written5072-on3,5341,1817,20.400
written5072-on3,5342,1818,22.100
written5072-on3,5343,1819,21.900
written5072-on3,5344,1820,21.100
written5072-on3,5345,1821,23.000
written5072-on3,5346,1822,25.100
written5072-on3,5347,1823,21.600
written5072-on3,5348,1824,21.300
written5072-on3,5349,1825,21.100
written5072-on3,5350,1826,22.600
written5072-on3,5351,1827,21.700
written5072-on3,5352,1828,22.800
written5072-on3,5353,1829,21.200
written5072-on3,5354,1830,20.700
written5072-on3,5355,1831,21.300
written5072-on3,5356,1832,21.200
written5072-on3,5357,1833,22.300
written5072-on3,5358,1834,21.700
written5072-on3,5359,1835,20.700
written5072-on3,5360,1836,23.200
written5072-on3,5361,1837,23.900
written5072-on3,5362,1838,22.200
written5072-on3,5363,1839,20.800
written5072-on3,5364,1840,21.600
written5072-on3,5365,1841,20.000
written5072-on3,5366,1842,21.300
written5072-on3,5367,1843,23.200
written5072-on3,5368,1844,21.000
written5072-on3,5369,1845,21.200
written5072-on3,5370,1846,20.900
written5072-on3,5371,1847,19.800
written5072-on3,5372,1848,22.800
written5072-on3,5373,1849,20.700
written5072-on3,5374,1850,19.300
written5072-on3,5375,1851,20.900
written5072-on3,5376,1852,19.900
written5072-on3,5377,1853,19.700
written5072-on3,5378,1854,19.600
written5072-on3,5379,1855,20.900
written5072-on3,5380,1856,23.100
written5072-on3,5381,1857,20.800
written5072-on3,5382,1858,19.800
written5072-on3,5383,1859,20.400
written5072-on3,5384,1860,19.200
written5072-on3,5385,1861,19.300
written5072-on3,5386,1862,19.100
written5072-on3,5387,1863,20.300
written5072-on3,5388,1864,19.500
written5072-on3,5389,1865,18.800
written5072-on3,5390,1866,19.800
written5072-on3,5391,1867,19.800
written5072-on3,5392,1868,19.200
written5072-on3,5393,1869,19.200
written5072-on3,5394,1870,18.600
written5072-on3,5395,1871,19.500
written5072-on3,5396,1872,19.300
written5072-on3,5397,1873,18.600
written5072-on3,5398,1874,19.800
written5072-on3,5399,1875,20.300
