run,frame,source_us,assembly_us,hash_us,materials_us,snapshot_us,depth_tests,depth_verified,depth_skipped
cached5072-off,4553,846.500,1108.900,6.400,48.600,0.400,0,0,0
cached5072-off,4554,859.100,1064.500,6.200,44.800,0.500,0,0,0
cached5072-off,4555,914.400,1068.800,6.000,48.800,0.300,0,0,0
cached5072-off,4556,863.800,1075.700,12.400,51.700,0.300,0,0,0
cached5072-off,4557,838.000,1124.600,12.400,46.100,0.400,0,0,0
cached5072-off,4558,864.400,1098.700,19.700,54.600,0.400,0,0,0
cached5072-off,4559,885.700,1102.800,18.400,46.800,0.800,0,0,0
cached5072-off,4560,831.800,1074.500,9.000,47.200,0.400,0,0,0
cached5072-off,4561,1021.500,1132.100,9.200,54.700,0.500,0,0,0
cached5072-off,4562,865.700,1119.500,26.000,59.300,0.500,0,0,0
cached5072-off,4563,885.900,1168.600,25.500,52.400,1.000,0,0,0
cached5072-off,4564,854.700,1125.400,24.600,49.000,0.400,0,0,0
cached5072-off,4565,834.200,1095.800,31.400,45.000,0.600,0,0,0
cached5072-off,4566,905.900,1116.700,29.200,47.500,0.600,0,0,0
cached5072-off,4567,845.600,1091.600,27.700,46.800,0.300,0,0,0
cached5072-off,4568,829.500,1081.300,24.800,51.400,0.400,0,0,0
cached5072-off,4569,836.600,1078.600,22.900,48.200,0.500,0,0,0
cached5072-off,4570,829.200,1067.200,13.300,73.700,0.300,0,0,0
cached5072-off,4571,836.100,1089.200,12.000,49.500,0.400,0,0,0
cached5072-off,4572,898.200,1100.100,12.000,49.700,0.400,0,0,0
cached5072-off,4573,865.600,1070.900,10.700,47.100,0.500,0,0,0
cached5072-off,4574,849.100,1154.100,10.100,48.600,0.700,0,0,0
cached5072-off,4575,857.500,1125.700,6.000,50.100,0.600,0,0,0
cached5072-off,4576,839.500,1051.900,6.200,45.700,0.300,0,0,0
cached5072-off,4577,846.300,1144.700,10.200,48.500,0.600,0,0,0
cached5072-off,4578,841.300,1079.100,24.000,48.700,0.400,0,0,0
cached5072-off,4579,838.100,1033.700,10.200,52.900,0.300,0,0,0
cached5072-off,4580,852.100,1126.900,24.400,50.100,0.300,0,0,0
cached5072-off,4581,823.700,1147.400,8.900,45.500,0.200,0,0,0
cached5072-off,4582,840.400,1064.800,7.700,51.400,0.300,0,0,0
cached5072-off,4583,867.500,1066.100,8.600,52.200,0.300,0,0,0
cached5072-off,4584,838.700,1032.400,10.700,47.300,0.300,0,0,0
cached5072-off,4585,826.600,1109.200,7.300,49.000,0.300,0,0,0
cached5072-off,4586,905.000,1130.300,9.500,56.700,0.500,0,0,0
cached5072-off,4587,839.600,1020.400,10.000,49.600,0.500,0,0,0
cached5072-off,4588,869.400,1010.300,20.400,50.400,0.200,0,0,0
cached5072-off,4589,842.700,1047.500,12.900,50.200,0.400,0,0,0
cached5072-off,4590,827.900,1057.600,12.700,53.700,0.400,0,0,0
cached5072-off,4591,834.800,1014.400,12.000,50.600,0.300,0,0,0
cached5072-off,4592,829.500,1010.500,11.800,47.700,0.300,0,0,0
cached5072-off,4593,840.400,1039.300,11.100,50.300,0.400,0,0,0
cached5072-off,4594,871.400,1014.400,14.900,49.300,0.500,0,0,0
cached5072-off,4595,828.300,1002.900,15.300,45.600,0.300,0,0,0
cached5072-off,4596,865.100,1216.300,14.200,50.800,0.500,0,0,0
cached5072-off,4597,1070.900,1005.700,12.700,50.800,0.400,0,0,0
cached5072-off,4598,881.700,1116.000,11.100,45.500,0.200,0,0,0
cached5072-off,4599,831.600,1037.500,14.600,47.800,0.300,0,0,0
cached5072-off,4600,830.000,1005.200,20.300,45.900,0.400,0,0,0
cached5072-off,4601,821.000,996.300,18.200,47.200,0.300,0,0,0
cached5072-off,4602,848.600,990.900,14.000,47.300,0.300,0,0,0
cached5072-off,4603,821.400,1031.100,12.400,50.300,0.800,0,0,0
cached5072-off,4604,850.100,1023.100,12.200,47.800,0.300,0,0,0
cached5072-off,4605,831.200,1049.000,10.500,47.800,0.500,0,0,0
cached5072-off,4606,827.100,989.100,10.400,45.500,0.300,0,0,0
cached5072-off,4607,841.500,1038.500,10.400,45.900,0.700,0,0,0
cached5072-off,4608,879.500,985.600,10.500,46.700,0.300,0,0,0
cached5072-off,4609,824.800,982.300,10.500,44.700,0.200,0,0,0
cached5072-off,4610,832.800,999.600,12.400,51.200,0.700,0,0,0
cached5072-off,4611,859.900,1009.600,14.000,51.300,0.500,0,0,0
cached5072-off,4612,852.500,1008.200,18.200,49.900,0.600,0,0,0
cached5072-off,4613,877.500,1017.100,14.200,57.400,0.500,0,0,0
cached5072-off,4614,1097.100,1024.000,10.600,65.600,0.700,0,0,0
cached5072-off,4615,866.600,1008.900,14.200,52.500,0.300,0,0,0
cached5072-off,4616,845.800,1022.500,16.000,52.400,0.400,0,0,0
cached5072-off,4617,828.000,995.800,11.600,46.500,0.200,0,0,0
cached5072-off,4618,849.500,1010.400,13.100,48.400,0.400,0,0,0
cached5072-off,4619,852.700,1022.700,14.500,54.300,0.400,0,0,0
cached5072-off,4620,842.500,1021.400,14.800,47.200,0.300,0,0,0
cached5072-off,4621,873.300,1037.400,10.400,50.200,0.300,0,0,0
cached5072-off,4622,850.000,1049.300,10.200,49.600,0.400,0,0,0
cached5072-off,4623,916.700,1059.500,9.600,48.600,0.400,0,0,0
cached5072-off,4624,837.400,1038.300,13.700,48.900,0.300,0,0,0
cached5072-off,4625,867.300,1041.000,8.000,54.000,0.800,0,0,0
cached5072-off,4626,865.900,1080.000,9.600,52.300,0.500,0,0,0
cached5072-off,4627,933.700,1101.600,22.200,52.500,0.400,0,0,0
cached5072-off,4628,857.200,1055.600,10.900,49.400,0.400,0,0,0
cached5072-off,4629,846.200,1069.200,22.600,47.200,0.900,0,0,0
cached5072-off,4630,863.000,1066.900,6.900,50.500,0.500,0,0,0
cached5072-off,4631,846.000,1058.800,8.500,45.900,0.300,0,0,0
cached5072-off,4632,829.900,1075.000,8.400,47.800,0.400,0,0,0
cached5072-off,4633,834.800,1075.500,11.000,49.300,0.500,0,0,0
cached5072-off,4634,840.800,1072.800,14.400,46.600,0.200,0,0,0
cached5072-off,4635,939.900,1109.600,27.500,48.800,0.500,0,0,0
cached5072-off,4636,913.000,1110.100,27.700,48.900,0.600,0,0,0
cached5072-off,4637,834.600,1141.900,17.800,49.100,0.300,0,0,0
cached5072-off,4638,883.000,1073.400,13.100,46.000,0.800,0,0,0
cached5072-off,4639,852.800,1131.100,8.900,82.600,1.300,0,0,0
cached5072-off,4640,833.500,1085.800,14.200,44.000,0.300,0,0,0
cached5072-off,4641,918.800,1168.500,16.000,47.500,0.400,0,0,0
cached5072-off,4642,822.900,1113.200,22.800,45.300,0.400,0,0,0
cached5072-off,4643,844.800,1131.800,31.600,47.100,0.700,0,0,0
cached5072-off,4644,905.200,1093.100,21.500,44.100,0.300,0,0,0
cached5072-off,4645,880.100,1111.900,20.000,48.100,0.500,0,0,0
cached5072-off,4646,884.100,1121.300,21.000,47.800,0.400,0,0,0
cached5072-off,4647,1190.300,1143.600,35.400,47.800,0.300,0,0,0
cached5072-off,4648,828.900,1125.000,32.600,44.000,0.800,0,0,0
cached5072-off,4649,853.600,1161.400,33.200,45.100,0.300,0,0,0
cached5072-off,4650,890.300,1119.800,28.100,57.000,0.500,0,0,0
cached5072-off,4651,848.900,1109.900,18.400,44.700,0.300,0,0,0
cached5072-off,4652,836.000,1112.400,21.300,43.700,0.300,0,0,0
cached5072-off,4653,848.300,1124.900,16.500,45.800,0.300,0,0,0
cached5072-off,4654,841.300,1121.800,25.900,45.000,0.300,0,0,0
cached5072-off,4655,826.600,1116.500,26.800,43.200,0.300,0,0,0
cached5072-off,4656,851.200,1149.100,30.300,50.700,0.800,0,0,0
cached5072-off,4657,868.400,1134.700,29.200,47.100,0.300,0,0,0
cached5072-off,4658,868.900,1153.900,42.500,50.000,0.400,0,0,0
cached5072-off,4659,862.000,1129.900,45.000,57.100,0.500,0,0,0
cached5072-off,4660,833.900,1169.100,51.400,49.000,0.400,0,0,0
cached5072-off,4661,854.100,1204.800,46.300,46.100,0.300,0,0,0
cached5072-off,4662,845.700,1188.900,42.700,53.300,0.400,0,0,0
cached5072-off,4663,847.400,1368.900,46.100,53.000,0.400,0,0,0
cached5072-off,4664,850.200,1208.500,49.300,47.800,0.400,0,0,0
cached5072-off,4665,848.700,1179.200,48.900,49.500,0.400,0,0,0
cached5072-off,4666,865.000,1196.400,40.100,47.600,0.300,0,0,0
cached5072-off,4667,833.900,1194.200,46.100,47.200,0.300,0,0,0
cached5072-off,4668,922.600,1222.300,50.200,52.100,0.400,0,0,0
cached5072-off,4669,844.800,1219.600,51.800,54.300,0.300,0,0,0
cached5072-off,4670,836.400,1325.100,64.200,60.000,0.600,0,0,0
cached5072-off,4671,866.700,1251.300,67.500,53.200,1.000,0,0,0
cached5072-off,4672,829.500,1276.200,66.400,52.700,0.400,0,0,0
cached5072-off,4673,849.300,1290.600,73.500,53.800,0.300,0,0,0
cached5072-off,4674,894.800,1268.300,83.000,49.700,0.400,0,0,0
cached5072-off,4675,858.600,1339.000,83.100,52.100,0.700,0,0,0
cached5072-off,4676,853.000,1394.300,86.600,56.200,0.400,0,0,0
cached5072-off,4677,845.800,1328.100,91.200,53.900,0.400,0,0,0
cached5072-off,4678,856.900,1354.700,100.900,56.300,1.000,0,0,0
cached5072-off,4679,876.100,1393.300,109.800,61.000,0.500,0,0,0
cached5072-off,4680,855.500,1396.900,114.600,55.000,0.400,0,0,0
cached5072-off,4681,846.500,1369.900,112.400,52.100,0.400,0,0,0
cached5072-off,4682,849.700,1407.000,119.600,55.000,0.500,0,0,0
cached5072-off,4683,837.300,1422.500,127.500,52.300,0.400,0,0,0
cached5072-off,4684,839.700,1467.100,124.300,54.900,0.200,0,0,0
cached5072-off,4685,837.900,1459.300,137.200,52.600,0.300,0,0,0
cached5072-off,4686,834.700,1460.400,136.600,53.500,0.200,0,0,0
cached5072-off,4687,844.500,1467.500,136.600,51.500,0.500,0,0,0
cached5072-off,4688,828.200,1498.600,151.500,51.700,0.300,0,0,0
cached5072-off,4689,842.400,1544.100,164.000,59.600,0.300,0,0,0
cached5072-off,4690,859.100,1505.800,166.400,53.500,0.400,0,0,0
cached5072-off,4691,824.400,1570.000,220.800,57.900,0.300,0,0,0
cached5072-off,4692,841.500,1567.400,172.400,54.600,0.500,0,0,0
cached5072-off,4693,832.300,1626.000,195.600,53.300,0.500,0,0,0
cached5072-off,4694,830.300,1647.000,199.800,61.300,0.400,0,0,0
cached5072-off,4695,860.000,1614.800,210.000,60.700,0.500,0,0,0
cached5072-off,4696,871.900,1641.900,218.600,65.000,0.300,0,0,0
cached5072-off,4697,844.700,1655.200,237.700,58.800,0.400,0,0,0
cached5072-off,4698,839.700,1704.800,270.900,57.700,0.300,0,0,0
cached5072-off,4699,823.300,1837.400,309.400,57.200,0.400,0,0,0
cached5072-off,4700,919.600,2334.200,331.900,62.800,0.500,0,0,0
cached5072-off,4701,861.100,1997.800,440.400,59.500,0.300,0,0,0
cached5072-off,4702,862.100,2060.400,423.400,74.500,0.300,0,0,0
cached5072-off,4703,890.500,2226.800,420.600,60.800,0.600,0,0,0
cached5072-off,4704,828.400,2220.600,434.200,59.800,0.400,0,0,0
cached5072-off,4705,871.400,2567.800,456.100,65.800,0.300,0,0,0
cached5072-off,4706,833.400,2658.800,480.800,61.600,0.400,0,0,0
cached5072-off,4707,847.900,2857.100,555.200,60.800,0.500,0,0,0
cached5072-off,4708,827.400,2950.800,539.100,59.000,0.400,0,0,0
cached5072-off,4709,897.500,2959.700,524.500,61.000,0.300,0,0,0
cached5072-off,4710,869.700,3029.100,616.200,62.800,0.300,0,0,0
cached5072-off,4711,839.500,3322.900,579.800,55.700,0.300,0,0,0
cached5072-off,4712,837.600,3251.500,569.200,59.500,0.300,0,0,0
cached5072-off,4713,1052.500,3384.700,580.500,63.800,0.400,0,0,0
cached5072-off,4714,861.700,3299.200,601.500,67.100,1.000,0,0,0
cached5072-off,4715,837.600,3226.300,644.400,65.800,0.400,0,0,0
cached5072-off,4716,853.300,3298.700,606.000,57.300,0.300,0,0,0
cached5072-off,4717,863.300,3237.600,577.500,56.800,0.300,0,0,0
cached5072-off,4718,828.000,3372.100,640.100,60.000,0.300,0,0,0
cached5072-off,4719,829.200,3310.800,606.600,66.700,0.500,0,0,0
cached5072-off,4720,914.900,3409.600,656.500,63.300,0.300,0,0,0
cached5072-off,4721,876.600,3381.300,641.200,70.500,0.400,0,0,0
cached5072-off,4722,867.800,3430.500,642.300,68.700,0.500,0,0,0
cached5072-off,4723,863.100,3403.700,657.600,61.900,0.400,0,0,0
cached5072-off,4724,843.200,3368.700,685.800,58.500,0.300,0,0,0
cached5072-off,4725,822.500,3521.200,620.900,65.100,0.300,0,0,0
cached5072-off,4726,850.600,3700.200,632.900,62.600,0.300,0,0,0
cached5072-off,4727,852.300,3671.500,625.900,58.100,0.300,0,0,0
cached5072-off,4728,851.100,3455.700,683.100,68.100,0.300,0,0,0
cached5072-off,4729,859.600,3480.600,671.100,63.800,0.200,0,0,0
cached5072-off,4730,832.100,3356.200,657.000,57.900,0.200,0,0,0
cached5072-off,4731,894.200,3389.700,625.600,64.900,0.300,0,0,0
cached5072-off,4732,880.000,3445.800,790.800,66.800,0.400,0,0,0
cached5072-off,4733,872.300,3401.100,586.200,64.800,0.500,0,0,0
cached5072-off,4734,897.900,3303.200,607.700,131.600,0.500,0,0,0
cached5072-off,4735,861.700,3288.500,610.300,76.300,0.600,0,0,0
cached5072-off,4736,1004.300,3629.900,667.200,70.500,0.500,0,0,0
cached5072-off,4737,862.600,3377.600,577.600,67.600,0.400,0,0,0
cached5072-off,4738,840.600,3238.400,578.000,58.100,0.400,0,0,0
cached5072-off,4739,854.200,3211.200,568.100,64.100,0.400,0,0,0
cached5072-off,4740,857.000,3233.000,573.000,61.000,0.400,0,0,0
cached5072-off,4741,1061.600,3174.000,564.700,60.000,0.500,0,0,0
cached5072-off,4742,898.900,3318.900,563.300,73.800,0.400,0,0,0
cached5072-off,4743,849.000,3151.600,535.400,61.900,0.400,0,0,0
cached5072-off,4744,896.900,3027.600,538.400,69.600,0.600,0,0,0
cached5072-off,4745,845.200,2918.800,534.600,68.900,0.500,0,0,0
cached5072-off,4746,851.900,2891.500,515.800,68.100,0.400,0,0,0
cached5072-off,4747,865.400,2868.200,508.300,61.600,0.500,0,0,0
cached5072-off,4748,841.900,2851.200,497.100,57.500,0.400,0,0,0
cached5072-off,4749,862.400,2865.200,487.600,59.000,0.400,0,0,0
cached5072-off,4750,863.700,2851.200,497.200,61.500,0.400,0,0,0
cached5072-off,4751,868.400,2820.200,500.500,61.500,0.300,0,0,0
cached5072-off,4752,829.900,2869.100,557.200,61.100,0.400,0,0,0
cached5072-off,4753,839.200,2838.500,502.700,57.500,0.600,0,0,0
cached5072-off,4754,848.600,3258.700,499.700,62.700,0.300,0,0,0
cached5072-off,4755,843.900,3022.800,493.400,62.200,0.400,0,0,0
cached5072-off,4756,840.300,2980.500,509.300,59.600,0.200,0,0,0
cached5072-off,4757,832.600,3007.900,509.600,58.400,0.300,0,0,0
cached5072-off,4758,838.300,3277.400,504.600,65.300,0.600,0,0,0
cached5072-off,4759,854.200,2805.700,492.500,57.200,0.900,0,0,0
cached5072-off,4760,868.300,2829.300,485.800,60.400,0.300,0,0,0
cached5072-off,4761,825.800,2804.900,479.300,55.800,0.300,0,0,0
cached5072-off,4762,861.500,2853.700,494.900,70.000,1.100,0,0,0
cached5072-off,4763,849.200,2892.800,498.600,58.100,0.300,0,0,0
cached5072-off,4764,845.800,2793.400,492.000,54.900,0.300,0,0,0
cached5072-off,4765,846.700,2779.500,543.300,60.100,0.300,0,0,0
cached5072-off,4766,829.800,2761.500,497.000,162.900,0.200,0,0,0
cached5072-off,4767,844.000,3165.200,539.800,66.400,0.400,0,0,0
cached5072-off,4768,879.100,2812.200,492.800,59.000,0.400,0,0,0
cached5072-off,4769,865.300,2732.900,489.500,59.000,0.300,0,0,0
cached5072-off,4770,904.800,2815.900,481.500,60.700,0.500,0,0,0
cached5072-off,4771,947.200,2778.500,478.800,64.900,0.400,0,0,0
cached5072-off,4772,837.500,3199.700,527.700,60.700,0.500,0,0,0
cached5072-off,4773,888.900,2847.300,490.000,60.700,0.300,0,0,0
cached5072-off,4774,815.300,2864.700,497.200,62.600,0.800,0,0,0
cached5072-off,4775,854.200,2606.000,291.800,56.800,0.300,0,0,0
cached5072-off,4776,861.100,3020.900,295.300,59.500,0.300,0,0,0
cached5072-off,4777,855.400,2540.700,293.000,60.800,0.500,0,0,0
cached5072-off,4778,848.200,2567.200,315.100,56.600,0.600,0,0,0
cached5072-off,4779,860.600,2559.600,311.200,59.600,0.400,0,0,0
cached5072-off,4781,873.400,2595.700,316.400,57.400,0.300,0,0,0
cached5072-off,4783,855.800,2504.100,296.900,54.900,0.400,0,0,0
cached5072-off,4784,966.000,2576.100,307.700,57.800,0.400,0,0,0
cached5072-off,4785,862.400,2524.300,420.000,58.900,0.400,0,0,0
cached5072-off,4786,830.200,2629.500,366.100,64.000,0.900,0,0,0
cached5072-off,4787,858.300,2690.400,316.900,58.300,0.300,0,0,0
cached5072-off,4788,849.100,2533.900,318.200,55.900,0.300,0,0,0
cached5072-off,4789,852.000,2523.500,320.800,58.000,0.200,0,0,0
cached5072-off,4790,837.400,2513.200,304.300,56.000,0.400,0,0,0
cached5072-off,4791,931.000,2651.900,299.800,70.700,0.400,0,0,0
cached5072-off,4792,941.400,2796.600,293.600,71.900,0.800,0,0,0
cached5072-off,4793,840.700,2520.800,313.200,66.200,0.700,0,0,0
cached5072-off,4794,942.400,2517.100,305.700,73.200,0.600,0,0,0
cached5072-off,4795,852.400,2558.100,319.700,65.900,0.600,0,0,0
cached5072-off,4796,860.400,2463.700,328.100,58.400,0.400,0,0,0
cached5072-off,4797,890.200,2449.000,325.000,59.000,0.500,0,0,0
cached5072-off,4798,919.900,2435.700,313.400,62.500,0.900,0,0,0
cached5072-off,4799,843.500,2423.300,308.900,58.100,0.300,0,0,0
cached5072-off,4800,822.600,2435.800,289.000,57.200,0.300,0,0,0
cached5072-off,4801,868.900,2374.200,263.000,63.800,0.300,0,0,0
cached5072-off,4802,829.000,2333.600,264.600,54.800,0.700,0,0,0
cached5072-off,4803,929.200,2335.800,260.400,57.900,0.800,0,0,0
cached5072-off,4804,873.400,2597.200,259.700,59.200,0.400,0,0,0
cached5072-off,4805,854.200,2497.500,383.300,56.700,0.400,0,0,0
cached5072-off,4806,1052.700,2516.200,260.700,58.200,0.300,0,0,0
cached5072-off,4807,829.200,2358.500,263.300,59.400,0.400,0,0,0
cached5072-off,4808,830.600,2384.100,259.300,55.200,0.200,0,0,0
cached5072-off,4809,839.000,2994.500,258.400,55.000,0.300,0,0,0
cached5072-off,4810,830.400,2632.900,283.600,58.400,0.400,0,0,0
cached5072-off,4811,868.500,2299.400,297.200,57.200,0.300,0,0,0
cached5072-off,4812,839.300,2299.800,282.100,55.600,0.300,0,0,0
cached5072-off,4813,837.000,2434.700,280.800,60.600,0.400,0,0,0
cached5072-off,4814,858.900,2289.300,249.400,51.800,0.300,0,0,0
cached5072-off,4815,838.400,2365.500,244.900,59.000,0.600,0,0,0
cached5072-off,4816,833.700,2377.800,251.900,53.900,0.400,0,0,0
cached5072-off,4817,844.900,2222.300,236.800,61.500,0.800,0,0,0
cached5072-off,4818,846.900,2038.300,153.600,55.800,0.400,0,0,0
cached5072-off,4819,849.000,2064.400,146.500,62.000,0.400,0,0,0
cached5072-off,4820,848.300,2347.200,130.200,59.700,0.400,0,0,0
cached5072-off,4821,877.700,2043.000,136.800,56.100,0.400,0,0,0
cached5072-off,4822,847.300,2012.600,136.100,55.800,0.400,0,0,0
cached5072-off,4823,884.400,2048.900,141.600,54.400,0.300,0,0,0
cached5072-off,4824,836.900,1983.300,138.700,53.800,0.300,0,0,0
cached5072-off,4825,855.500,1964.900,132.300,51.300,0.400,0,0,0
cached5072-off,4826,865.800,2017.700,134.300,54.700,0.700,0,0,0
cached5072-off,4827,832.300,1963.200,123.200,55.300,0.700,0,0,0
cached5072-off,4828,857.500,2101.100,128.600,56.600,0.400,0,0,0
cached5072-off,4829,839.100,2025.600,127.200,54.400,0.500,0,0,0
cached5072-off,4830,970.900,2063.200,139.400,55.900,0.400,0,0,0
cached5072-off,4831,885.100,2013.400,132.300,54.800,0.400,0,0,0
cached5072-off,4832,842.000,2175.700,142.300,52.300,0.400,0,0,0
cached5072-off,4833,876.700,2196.500,146.300,55.100,0.400,0,0,0
cached5072-off,4834,1058.100,2090.100,148.300,51.000,0.400,0,0,0
cached5072-off,4835,837.900,2031.200,154.200,51.500,0.900,0,0,0
cached5072-off,4836,857.300,2073.800,151.100,53.700,0.500,0,0,0
cached5072-off,4837,859.600,2172.100,171.600,52.400,0.800,0,0,0
cached5072-off,4838,837.900,2070.900,174.100,51.100,0.300,0,0,0
cached5072-off,4839,821.200,2423.800,236.700,269.100,0.500,0,0,0
cached5072-off,4840,1081.600,2410.200,190.500,54.700,0.400,0,0,0
cached5072-off,4841,853.400,2155.800,183.500,50.700,0.400,0,0,0
cached5072-off,4842,834.700,2184.500,181.200,59.200,0.300,0,0,0
cached5072-off,4843,855.400,2226.200,192.800,57.100,0.500,0,0,0
cached5072-off,4844,844.200,2301.000,173.200,58.200,0.500,0,0,0
cached5072-off,4845,844.400,2258.300,203.100,56.000,0.400,0,0,0
cached5072-off,4846,821.200,2304.300,189.800,53.200,0.400,0,0,0
cached5072-off,4847,855.300,2265.500,142.200,55.700,0.300,0,0,0
cached5072-off,4848,844.100,2248.900,145.800,51.200,0.300,0,0,0
cached5072-off,4849,828.500,2243.300,138.000,58.500,0.400,0,0,0
cached5072-off,4850,859.300,2321.500,133.800,64.900,0.800,0,0,0
cached5072-off,4851,841.800,2304.400,146.900,60.000,0.700,0,0,0
cached5072-off,4852,949.700,2302.000,118.800,55.000,0.400,0,0,0
cached5072-off,4853,880.200,2287.100,120.400,56.500,0.300,0,0,0
cached5072-off,4854,896.100,2276.300,100.300,57.600,0.300,0,0,0
cached5072-off,4855,841.300,2262.900,101.300,53.100,0.600,0,0,0
cached5072-off,4856,865.800,2311.400,94.200,59.500,0.300,0,0,0
cached5072-off,4857,924.900,2304.900,86.300,59.700,0.400,0,0,0
cached5072-off,4858,863.800,2283.200,63.100,50.700,0.400,0,0,0
cached5072-off,4859,848.300,2353.100,75.700,51.500,0.400,0,0,0
cached5072-off,4860,849.100,2320.900,75.100,50.700,0.200,0,0,0
cached5072-off,4861,870.000,2578.400,71.600,53.300,0.500,0,0,0
cached5072-off,4862,890.200,2337.300,78.400,52.600,0.300,0,0,0
cached5072-off,4863,823.800,2356.200,82.400,50.200,0.100,0,0,0
cached5072-off,4864,866.500,2364.200,79.100,50.800,0.400,0,0,0
cached5072-off,4865,842.300,2382.100,80.300,52.800,0.300,0,0,0
cached5072-off,4866,830.700,2462.500,74.600,48.200,0.200,0,0,0
cached5072-off,4867,1057.200,2435.900,83.400,54.500,0.400,0,0,0
cached5072-off,4868,843.400,2398.400,112.600,61.500,0.400,0,0,0
cached5072-off,4869,897.300,2413.300,92.300,56.300,0.500,0,0,0
cached5072-off,4870,848.500,2497.500,90.700,53.700,0.400,0,0,0
cached5072-off,4871,829.700,2331.200,93.500,51.200,0.200,0,0,0
cached5072-off,4872,914.700,2346.500,82.600,54.800,0.900,0,0,0
cached5072-off,4873,957.000,2563.300,82.800,54.500,0.200,0,0,0
cached5072-off,4874,822.600,2367.800,82.800,51.300,0.400,0,0,0
cached5072-off,4876,916.000,2486.200,84.300,52.800,0.500,0,0,0
